transaction_id,store_id,payment_method_id,voucher_id,user_id,original_amount,discount_applied,final_amount,created_at
d7c32d4d-4057-48e2-b0d2-2432d5f8aed5,1,1,,,33.5,0.0,33.5,2024-01-01 10:12:55
9173665c-d835-45cc-83c5-f17cb23bf5b2,8,2,,,18.0,0.0,18.0,2024-01-01 10:12:56
5ba19096-6367-4b7b-be4c-846194e390b9,4,5,,,27.0,0.0,27.0,2024-01-01 10:12:57
d8ada9c1-4213-4c87-a922-4b6e088b9d81,5,3,,,58.0,0.0,58.0,2024-01-01 10:12:58
a47f1827-d47f-4708-ac39-b49199b0013d,10,2,,,20.0,0.0,20.0,2024-01-01 10:13:00
c060f290-f10e-49ec-8a5f-2912dc58b4b0,6,4,,,36.0,0.0,36.0,2024-01-01 10:13:01
a1e0cdfe-8ed1-48b7-bb63-2848fd7811bc,3,3,,,27.5,0.0,27.5,2024-01-01 10:13:03
59289964-66dc-4b84-ae8e-ca896b2b9833,6,3,,,27.0,0.0,27.0,2024-01-01 10:13:04
a0ae1876-4567-42ca-8382-48454740ea75,1,3,,,27.0,0.0,27.0,2024-01-01 10:13:06
5152827b-8a9b-4e8d-a980-c7d45c015734,6,1,,,12.0,0.0,12.0,2024-01-01 10:13:08
1dcd1e8e-141d-473b-8765-7de231355e7f,10,1,,,45.5,0.0,45.5,2024-01-01 10:13:09
e76d6643-d70c-436d-ab90-5a5e845822fc,5,2,,,61.0,0.0,61.0,2024-01-01 10:13:11
2d6fca28-bcc1-4f2f-a0d7-0b52db10433b,9,3,,,12.0,0.0,12.0,2024-01-01 10:13:12
b8344342-8816-4452-927b-2cc18df0decc,8,3,,,40.0,0.0,40.0,2024-01-01 10:13:13
c608ff6a-ac1d-4435-b6d7-5a456a36281b,9,3,,,38.0,0.0,38.0,2024-01-01 10:13:14
b9c3c2ee-3769-4e12-8319-049aaf57f8aa,2,2,,,8.0,0.0,8.0,2024-01-01 10:13:15
e9cd640f-acad-48f8-a3ed-faafd5f13c38,7,2,,,8.0,0.0,8.0,2024-01-01 10:13:19
83d8fa35-8c00-4ce7-8b21-5e2c59b7afdc,2,2,,,55.0,0.0,55.0,2024-01-01 10:13:21
4d4295d6-c843-40cc-884e-b2be3cc3f6fa,10,3,,,58.0,0.0,58.0,2024-01-01 10:13:23
8af01e65-9f79-4dda-9ef7-9f99ae353460,6,3,,,28.5,0.0,28.5,2024-01-01 10:13:24
b6b12918-2b2d-4df6-a2d8-eb727e9f1a96,8,2,,,15.0,0.0,15.0,2024-01-01 10:13:25
3b6d7257-d4e7-4aae-9d1c-b344fc4a3770,7,5,,,27.0,0.0,27.0,2024-01-01 10:13:26
cd677f0d-1b49-4616-b222-06ae7c73e419,3,2,,,31.0,0.0,31.0,2024-01-01 10:13:28
f7db95e2-8328-43e9-b940-7d6f4e110c73,8,3,,,23.0,0.0,23.0,2024-01-01 10:13:31
a914dbeb-ddcf-45ba-864b-4c2d4fb96a18,9,5,,,14.0,0.0,14.0,2024-01-01 10:13:32
2b918922-d82a-4310-8603-77577c933abd,4,1,,,36.0,0.0,36.0,2024-01-01 10:13:34
c748ff18-6604-4364-bf86-6ad7f66c071e,4,3,,,35.0,0.0,35.0,2024-01-01 10:13:36
6928fa63-ebb6-40cb-8285-7b04c75be4b1,4,3,,,35.0,0.0,35.0,2024-01-01 10:13:38
772b55f8-bfe9-4663-9b15-c999a7d02c28,10,5,,,54.0,0.0,54.0,2024-01-01 10:13:39
ba76d32f-c037-4afd-865c-fd93f210778c,6,1,,,6.0,0.0,6.0,2024-01-01 10:13:41
ffb00aea-73bd-4e0c-bc2f-bca157dc6407,4,3,,,27.0,0.0,27.0,2024-01-01 10:13:42
5e89d6b1-af6e-4a18-bd95-6b6ca326895e,1,2,,,52.0,0.0,52.0,2024-01-01 10:13:45
4cea5d18-c882-42ab-a031-af6f2266963a,8,3,,,25.0,0.0,25.0,2024-01-01 10:13:46
eafb8dbf-da57-4724-a960-acc5f73f28d9,6,4,,,32.0,0.0,32.0,2024-01-01 10:13:47
e906862d-9ce2-48fa-899a-2224ac3c8f29,4,4,,,36.0,0.0,36.0,2024-01-01 10:13:48
ccf9fc32-f25c-4465-88d0-19a213651ef4,3,3,,,60.5,0.0,60.5,2024-01-01 10:13:49
5e722774-9a7f-4260-adfb-9920f94a1956,1,3,,,8.0,0.0,8.0,2024-01-01 10:13:50
c5974c92-3a6a-4bdb-a6c1-c2ac0ad82d64,4,4,,,36.0,0.0,36.0,2024-01-01 10:13:51
cf4f814f-f8a8-4fd7-8361-416c3ad11d27,8,3,,,18.0,0.0,18.0,2024-01-01 10:13:52
fe95ec08-d796-4d0f-965d-907685709f6c,4,2,,,46.0,0.0,46.0,2024-01-01 10:13:53
7c66c2d1-9ad7-41cc-bd79-0a1a3f59c1c6,6,5,,,9.0,0.0,9.0,2024-01-01 10:13:55
dac9224e-9f5f-44a0-8e25-d5360751806b,4,1,,,9.0,0.0,9.0,2024-01-01 10:13:56
a760969c-86f0-4093-b03f-50c8abec9a77,8,4,,,14.0,0.0,14.0,2024-01-01 10:13:57
50ff33f8-2315-4551-ab13-293713e12d56,3,1,,,6.0,0.0,6.0,2024-01-01 10:13:58
dddb6512-896e-40d1-af74-18e975129476,7,3,,,45.0,0.0,45.0,2024-01-01 10:13:59
3bf8d26a-7b20-48cb-972c-cb0d16ab014d,3,2,,,59.0,0.0,59.0,2024-01-01 10:14:00
40949830-1f8d-41c0-90ff-17af89b04924,7,5,,,41.0,0.0,41.0,2024-01-01 10:14:02
170fc7d2-c543-4095-8031-9a778cf26772,7,5,,,18.0,0.0,18.0,2024-01-01 10:14:03
ee7230db-cc3e-4a0b-9f8e-87cddc5b384b,3,5,,,52.5,0.0,52.5,2024-01-01 10:14:04
5f021730-ec28-49e4-9f8b-b7309085b641,10,2,,,15.5,0.0,15.5,2024-01-01 10:14:05
a157b8b5-7cee-416b-b214-323c56ba6bb7,1,1,,,8.0,0.0,8.0,2024-01-01 10:14:08
c6ae59d8-f2fa-4ff2-982b-13a347c6c4b7,9,3,,,73.0,0.0,73.0,2024-01-01 10:14:12
797ac8fe-f692-4570-b357-78368ccc3f39,8,3,,16884.0,36.0,0.0,36.0,2024-01-01 10:14:15
ac6a1fd3-2b1e-4712-a22c-c6dc131a8975,4,3,,,28.0,0.0,28.0,2024-01-01 10:14:17
794e0ac9-9b65-470a-92dd-2427753c7948,3,3,,,24.0,0.0,24.0,2024-01-01 10:14:19
e4f4892c-e8fe-4eb0-a9ef-aaa441f39787,9,2,,,8.0,0.0,8.0,2024-01-01 10:14:20
7b53bdbd-152d-4f28-a976-620b30b3c7f8,1,3,,,14.0,0.0,14.0,2024-01-01 10:14:21
ee80909a-33ab-48b0-85bc-c0b1b01b1874,7,5,,,81.0,0.0,81.0,2024-01-01 10:14:22
6831d913-4904-405d-8f50-d32ad864a936,8,5,,,30.0,0.0,30.0,2024-01-01 10:14:23
8ffa5d19-1916-49eb-83aa-5bb0d920471c,4,3,,,7.0,0.0,7.0,2024-01-01 10:14:25
118a2147-951e-40fc-94f5-ec7763494ebb,7,2,,,22.0,0.0,22.0,2024-01-01 10:14:26
02354c2e-596f-43f5-969a-0580a398b475,2,2,,,8.0,0.0,8.0,2024-01-01 10:14:30
0b5c7744-e13b-4dca-b4d0-e6d59b4296b7,6,1,,,16.0,0.0,16.0,2024-01-01 10:14:31
355c7053-58b5-4819-bd42-1882a38b7075,5,3,,,41.0,0.0,41.0,2024-01-01 10:14:33
fdd38616-1907-4802-9d7b-186950d6cde5,6,5,,,24.0,0.0,24.0,2024-01-01 10:14:34
74352b24-1ab0-49da-b79e-78d04b7083b0,9,5,,,24.0,0.0,24.0,2024-01-01 10:14:35
eb58307f-d3ee-46bc-b44d-fd6b4268617e,9,5,,,38.0,0.0,38.0,2024-01-01 10:14:37
c36a6ea0-9207-42b5-b6a6-bac4d0d47f25,3,1,,17274.0,46.0,0.0,46.0,2024-01-01 10:14:38
9409fb1f-12e5-461f-80c5-b5516acd91f3,4,5,,,46.5,0.0,46.5,2024-01-01 10:14:40
50f40041-6d13-41b1-a8cb-ce579a883b3d,2,5,,,18.0,0.0,18.0,2024-01-01 10:14:42
49b87b4f-d417-40ee-8862-be78921861a8,1,3,,7168.0,20.0,0.0,20.0,2024-01-01 10:14:44
cd44a398-5855-46b3-aa8d-e1541ae5a32c,6,1,,,24.0,0.0,24.0,2024-01-01 10:14:45
80904b2b-a570-4f58-8be9-9989826abda6,3,2,,,18.0,0.0,18.0,2024-01-01 10:14:46
8fd58655-56a3-4e8f-92b6-bd994b5fbbe5,4,5,,,41.0,0.0,41.0,2024-01-01 10:14:48
7b440cd5-a3d4-4242-b462-83a7021b2c7b,8,2,,,23.0,0.0,23.0,2024-01-01 10:14:49
513e3543-9446-42c8-a334-490577c2366a,10,1,,,30.0,0.0,30.0,2024-01-01 10:14:50
e4fd6780-beda-44b0-ad2d-2a73928e8838,1,4,,,43.0,0.0,43.0,2024-01-01 10:14:53
d40b337c-af91-4ebd-ab96-477317bcc87c,10,4,,,24.0,0.0,24.0,2024-01-01 10:14:56
47498732-f336-490b-8de0-f3f947f82d9b,10,1,,,52.5,0.0,52.5,2024-01-01 10:14:57
b03a9e03-723b-4429-bbfd-d6087ea0b732,4,3,,,9.5,0.0,9.5,2024-01-01 10:14:58
58a5f6cc-eec3-4de6-bb85-a25e3764baef,7,4,,,30.0,0.0,30.0,2024-01-01 10:14:59
7552d7f5-49c2-48b2-af6d-1f1b4f40d214,2,4,,,26.0,0.0,26.0,2024-01-01 10:15:00
4e465377-cb77-41cc-a521-44a7260dbd7e,1,5,,,27.0,0.0,27.0,2024-01-01 10:15:01
140c0d85-b7bc-4997-a3e2-c48b046056f5,1,3,,,18.0,0.0,18.0,2024-01-01 10:15:02
9c581b5a-9ceb-4f29-9056-87c12cb5a430,6,3,,,9.0,0.0,9.0,2024-01-01 10:15:03
1033febb-e04c-468d-987e-4aabbab8b61b,8,5,,,12.0,0.0,12.0,2024-01-01 10:15:04
9566062c-1808-49c8-964b-d0476091e0cf,8,1,,,59.0,0.0,59.0,2024-01-01 10:15:08
39da2f4f-7cf0-485b-9a9b-a3214b44b524,2,4,,,19.0,0.0,19.0,2024-01-01 10:15:09
4af01653-b7c5-4730-9869-7f768ccbc536,1,5,,,8.0,0.0,8.0,2024-01-01 10:15:10
628e35a7-10ce-45fd-992d-72823a089e16,6,4,,,55.0,0.0,55.0,2024-01-01 10:15:11
b269dbef-87af-43c7-8a57-1043ed34d4bb,6,3,,,41.0,0.0,41.0,2024-01-01 10:15:12
c398ebd1-0eee-4a48-a1ff-a85df4467601,2,3,,,41.0,0.0,41.0,2024-01-01 10:15:14
865ea2cb-be53-4adf-8694-b480166bf6d0,9,5,,,9.5,0.0,9.5,2024-01-01 10:15:15
87935b7d-0603-43a2-9c3e-651422256e28,9,1,,,9.5,0.0,9.5,2024-01-01 10:15:16
5f16fa80-e16c-4c76-92f3-df9a0850f859,1,3,,,71.0,0.0,71.0,2024-01-01 10:15:17
848899a0-ede3-4eee-863d-b327f255df94,6,1,,,24.0,0.0,24.0,2024-01-01 10:15:19
4dafe44b-69b2-4dd7-a4a6-3bc98db88ed2,1,1,,,45.0,0.0,45.0,2024-01-01 10:15:21
12d932a3-61b4-4c1f-99ef-4fbb842a2065,10,4,,,40.0,0.0,40.0,2024-01-01 10:15:22
7d1f2589-d585-4777-9b04-5919706039c9,4,2,,,14.0,0.0,14.0,2024-01-01 10:15:23
0b8691a9-1d45-4aed-a74e-33083ff9c166,4,4,,,14.0,0.0,14.0,2024-01-01 10:15:25
d2ae533f-e96b-4993-b455-54a8f169cb07,2,2,,,21.0,0.0,21.0,2024-01-01 10:15:26
955180df-83c3-442f-bada-9bca82bf4573,2,1,,12729.0,42.5,0.0,42.5,2024-01-01 10:15:27
9454abdb-81eb-4421-a7fa-056ecfd709ef,4,2,,,55.5,0.0,55.5,2024-01-01 10:15:28
008ed0b1-7924-46b0-a969-d8ef7b4e0909,4,3,,,16.0,0.0,16.0,2024-01-01 10:15:29
f2804636-a22e-40dd-9dc2-afb447df38c4,5,4,,,18.0,0.0,18.0,2024-01-01 10:15:32
b112e4aa-06d1-4552-8430-a139abbe72cc,6,2,,,10.0,0.0,10.0,2024-01-01 10:15:34
a92f93b0-6978-4ebc-8e6c-233adefda5c9,8,4,,,23.0,0.0,23.0,2024-01-01 10:15:37
17812383-0733-4611-a7c9-c4dcfe46355b,10,5,,,9.5,0.0,9.5,2024-01-01 10:15:38
8b9a942a-15eb-4605-8cca-385b7469d25f,5,3,,,34.0,0.0,34.0,2024-01-01 10:15:39
2a47b9f3-896d-41cc-a226-863d0d990b0d,4,2,,,40.0,0.0,40.0,2024-01-01 10:15:40
b99fd697-6b87-4308-a9c6-d20874a4ef3f,8,5,,,12.0,0.0,12.0,2024-01-01 10:15:42
59a75304-624d-40c5-ac3f-ff94fc00fb32,5,2,,,42.0,0.0,42.0,2024-01-01 10:15:43
6089e510-219b-429d-9e16-8b55e95aa994,7,5,,,8.0,0.0,8.0,2024-01-01 10:15:45
492e2b3a-3f85-4f41-9587-881c0d46fc66,6,3,,,53.0,0.0,53.0,2024-01-01 10:15:46
696584b0-f019-438a-8c31-6a3f7f6917d3,8,5,,,34.0,0.0,34.0,2024-01-01 10:15:49
304013fd-a5e1-4540-a454-be1f182f7806,5,3,,,36.0,0.0,36.0,2024-01-01 10:15:50
32bf4e6b-2ab3-4fe2-a929-45fff68d1d45,7,2,,,10.0,0.0,10.0,2024-01-01 10:15:51
04a1021e-c9e5-4149-bd53-e6bc804292ab,1,1,,,44.0,0.0,44.0,2024-01-01 10:15:52
8058ee85-2385-4b63-8cc8-8992524be433,3,3,,,28.5,0.0,28.5,2024-01-01 10:15:54
e42172fe-2c82-44b6-aae5-280d183a157c,3,4,,,53.0,0.0,53.0,2024-01-01 10:15:55
2532d7d0-cf14-4ac6-b445-d53266222356,5,4,,,12.0,0.0,12.0,2024-01-01 10:15:56
136da1cc-ebc8-49fb-b2f2-0d30fa022486,9,4,,,45.0,0.0,45.0,2024-01-01 10:15:57
12ea3133-01de-4600-851e-79a60416be34,5,3,,,55.0,0.0,55.0,2024-01-01 10:16:00
c7341bed-1bd0-4241-9e61-e72fb69b1448,9,2,,,47.5,0.0,47.5,2024-01-01 10:16:01
6fc080aa-f1bd-427d-af8a-ba0baf094e38,6,3,,,27.0,0.0,27.0,2024-01-01 10:16:03
8cd1bf46-97d9-4296-a8c7-1dbea2344ef5,10,1,,,26.0,0.0,26.0,2024-01-01 10:16:04
f1b96172-2c99-4e0f-9c29-64f14084391c,8,4,,,27.0,0.0,27.0,2024-01-01 10:16:05
f43cdc7c-121a-4307-a744-f58071948a89,3,4,,,38.0,0.0,38.0,2024-01-01 10:16:06
8d54ba26-7a05-4cf0-b610-01c8eb032778,10,3,,,30.0,0.0,30.0,2024-01-01 10:16:07
d69af1db-8b41-4db0-81a9-02e96545affc,8,1,,,36.0,0.0,36.0,2024-01-01 10:16:08
4cbe28d9-ff1e-45e5-afca-207303173d22,6,1,,,44.0,0.0,44.0,2024-01-01 10:16:09
e5381882-b767-4523-b3cf-ccdf6d47da07,5,2,,,9.5,0.0,9.5,2024-01-01 10:16:10
e304f17b-7062-43bd-af71-9d9a2e88fae1,1,1,,,20.0,0.0,20.0,2024-01-01 10:16:11
fe9f7dce-3006-413b-820f-a58ac050119c,10,2,,,59.0,0.0,59.0,2024-01-01 10:16:12
1791627f-1e87-445b-a0c0-3b12e76e505c,10,5,,,27.0,0.0,27.0,2024-01-01 10:16:15
3282dd15-4634-4a40-9ae9-abf5669b4e42,1,3,,,9.5,0.0,9.5,2024-01-01 10:16:16
2240509a-89fc-4f6b-b9b2-2e2d1fe8a669,3,2,,,6.0,0.0,6.0,2024-01-01 10:16:18
1774ebb4-4147-4080-a01d-9025d52a56b6,1,3,,,48.0,0.0,48.0,2024-01-01 10:16:19
272124e7-1e5a-4bde-8821-63a4abbaaca0,2,2,,,72.5,0.0,72.5,2024-01-01 10:16:21
788c0830-4a74-483e-abe0-023386a32d04,3,5,,,18.0,0.0,18.0,2024-01-01 10:16:25
1813eba0-f7d3-43b0-b45b-7f6f08108052,9,2,,,46.0,0.0,46.0,2024-01-01 10:16:32
cf5441cf-b4b7-44a1-b888-09150ae10928,2,1,,,14.0,0.0,14.0,2024-01-01 10:16:34
3317d358-cf43-4e08-9f57-222fd4e5b425,6,1,,,12.0,0.0,12.0,2024-01-01 10:16:35
deef7a45-eb7c-4467-a02e-623d97d3bc0c,3,2,,,16.0,0.0,16.0,2024-01-01 10:16:39
05801575-532c-4abf-8e84-0709bbd3da72,9,1,,,18.0,0.0,18.0,2024-01-01 10:16:40
b9a58d75-4f24-41da-8b20-a2d56e5a0a4f,1,5,,,20.0,0.0,20.0,2024-01-01 10:16:41
803cffc8-48bb-443b-a4d8-cd18d39a58b3,9,4,,,24.0,0.0,24.0,2024-01-01 10:16:42
66ae399a-e552-4b09-909d-c17e9e90215f,1,2,,,60.0,0.0,60.0,2024-01-01 10:16:43
3bdef940-af27-4ca1-81ad-f05a968b851e,10,1,,,23.5,0.0,23.5,2024-01-01 10:16:44
07949944-a898-4b9c-ba08-4958ee132105,1,3,,,25.5,0.0,25.5,2024-01-01 10:16:47
7e9d29e8-6a14-4591-aa19-ff8852a799f1,4,3,,,59.0,0.0,59.0,2024-01-01 10:16:51
ef437c3a-bc4b-4ff7-a44e-5d89ad82edc7,5,3,,,6.0,0.0,6.0,2024-01-01 10:16:53
4ceef188-c7d7-4741-8cc7-c0ddf8491220,9,4,,,16.0,0.0,16.0,2024-01-01 10:16:55
769dc905-aa28-48ad-9551-c6ee52014295,7,3,,,24.0,0.0,24.0,2024-01-01 10:16:56
f239d4b8-bd38-4eca-b240-2a01c8d13420,10,2,,,21.5,0.0,21.5,2024-01-01 10:16:57
582a7618-9f05-4f42-a7dd-4ee374a4a972,9,5,,,9.5,0.0,9.5,2024-01-01 10:16:58
0a8a8459-5aca-480e-9663-76efd0dc919a,8,3,,,27.0,0.0,27.0,2024-01-01 10:17:02
f7f8b10c-fdca-4d9d-8a7e-90a742462c47,9,3,,,37.5,0.0,37.5,2024-01-01 10:17:04
6e6bf039-6080-459b-992d-b42ea44ec983,8,4,,,50.0,0.0,50.0,2024-01-01 10:17:06
71f5dce5-7e1d-4c9b-8f19-a8643f10775a,9,2,,,48.0,0.0,48.0,2024-01-01 10:17:07
ce948917-a7ad-4747-98e0-b01256a12256,9,5,,,9.0,0.0,9.0,2024-01-01 10:17:09
558e670a-7b06-474b-9806-072c709e5e69,4,1,,,20.0,0.0,20.0,2024-01-01 10:17:10
8ee626a6-52bb-4d26-bf1b-0dfd6d88da87,2,1,,,41.0,0.0,41.0,2024-01-01 10:17:11
b1e73a37-2503-4b2f-839b-2f47db04cbfc,5,2,,,76.5,0.0,76.5,2024-01-01 10:17:13
8ac92998-23f7-4e65-bc35-d66cf73f2506,9,1,,,24.0,0.0,24.0,2024-01-01 10:17:14
aeaaf63a-149e-4e6b-b6c2-add5062f02f1,10,4,,,28.5,0.0,28.5,2024-01-01 10:17:15
98d8af04-d91b-400e-a6c1-b4b462a12d69,7,1,,,8.0,0.0,8.0,2024-01-01 10:17:16
ff9c351d-7083-4dbf-9899-d498e80e6a62,6,5,,,8.0,0.0,8.0,2024-01-01 10:17:17
967a878e-af7d-4c1d-ae25-0d78590f05c5,4,3,,,47.0,0.0,47.0,2024-01-01 10:17:18
1dca1bdc-70bb-4881-823e-6c162c58abdd,7,3,,,38.5,0.0,38.5,2024-01-01 10:17:19
f5ab2828-2678-4fae-95de-48c99a5f4ac4,9,3,,,31.0,0.0,31.0,2024-01-01 10:17:20
870a086d-807f-4e02-89a4-8f520d1f8ccc,10,4,,,52.5,0.0,52.5,2024-01-01 10:17:25
69addcfa-3437-42be-9962-259e530875a6,4,1,,,19.0,0.0,19.0,2024-01-01 10:17:26
347a02e0-ff3a-41be-987b-5bc4057e66d2,9,1,,,24.0,0.0,24.0,2024-01-01 10:17:27
ef849c13-62d5-417d-a444-8d3ef78854db,2,4,,,60.0,0.0,60.0,2024-01-01 10:17:29
f43af52b-358d-4f3b-aaa3-4b729e38fdc9,4,1,,,27.5,0.0,27.5,2024-01-01 10:17:31
43188a1e-ff75-4624-98d1-e08a3d842d03,5,3,,,33.0,0.0,33.0,2024-01-01 10:17:32
31a0c0e9-ede8-4d2f-b54e-82d38b4392f2,3,5,,,70.5,0.0,70.5,2024-01-01 10:17:33
2c914152-1827-4eac-8c94-480dfb8d7438,7,1,,,46.0,0.0,46.0,2024-01-01 10:17:37
316b87f6-0044-4c80-84aa-05182641cb46,9,3,,,58.0,0.0,58.0,2024-01-01 10:17:40
a33a2407-2865-4870-af43-8fbb8e3eb3be,6,1,,,34.0,0.0,34.0,2024-01-01 10:17:41
3489d14c-9d65-4330-8958-b1e5c96f7b9b,8,5,,,8.0,0.0,8.0,2024-01-01 10:17:42
de9e11aa-1811-4423-9a77-591daa4249f7,7,4,,,27.0,0.0,27.0,2024-01-01 10:17:43
626f453e-2b74-404d-8902-a382f40e94e9,2,3,,,24.0,0.0,24.0,2024-01-01 10:17:44
5d475076-4bf1-477c-a097-3173be3c55d8,10,1,,,32.0,0.0,32.0,2024-01-01 10:17:46
b3ea3707-9fe1-46eb-9811-76304a8b3ae2,8,2,,,12.0,0.0,12.0,2024-01-01 10:17:47
92903422-85e1-4da9-b984-6b055ed87d97,3,1,,,28.0,0.0,28.0,2024-01-01 10:17:54
8f3832b5-b9e0-4e0e-8026-8bf989a16743,8,4,,,18.0,0.0,18.0,2024-01-01 10:17:55
9520bf5b-2ed1-4934-8325-b367ecdf422d,8,3,,,29.5,0.0,29.5,2024-01-01 10:17:56
c9dfa650-39b4-45fb-a86e-03d657364c82,10,5,,,72.0,0.0,72.0,2024-01-01 10:17:58
2ed970a5-eb8f-4ec1-b500-7f614e50b9e4,4,4,,,42.0,0.0,42.0,2024-01-01 10:18:02
3f2436b3-42c4-44a5-be0a-1ff92760e29b,7,4,,,41.0,0.0,41.0,2024-01-01 10:18:03
1fbe41a7-0ad7-4448-9b17-e579c2c5162e,8,1,,,38.5,0.0,38.5,2024-01-01 10:18:04
a9786108-3fe7-44af-9044-4b090028ad6e,8,3,,,14.0,0.0,14.0,2024-01-01 10:18:05
bb5a5ff8-4e25-4996-890a-75fc5184bc58,1,2,,17275.0,57.0,0.0,57.0,2024-01-01 10:18:07
378c7414-5f0c-4dde-948a-7a8405917c67,8,4,,,24.0,0.0,24.0,2024-01-01 10:18:11
5f1682cd-6aef-406b-b2df-9c3935fd7807,2,4,,,18.0,0.0,18.0,2024-01-01 10:18:12
15df58b4-91b4-4c60-a06a-163ede7a4ba8,3,4,,,27.0,0.0,27.0,2024-01-01 10:18:13
143c8ee5-b583-4d98-9f32-50f395bea020,5,1,,,16.0,0.0,16.0,2024-01-01 10:18:15
23a2f319-1f42-4440-9f51-5157f61b4b0e,2,2,,17276.0,14.0,0.0,14.0,2024-01-01 10:18:16
7fa03d46-ec67-4dcf-8b6b-8fdb01f9dc63,9,3,,,53.0,0.0,53.0,2024-01-01 10:18:17
4efb9fe4-bf0e-45e8-ad64-ca901549722b,3,3,,,9.5,0.0,9.5,2024-01-01 10:18:18
ae0ece09-e9a0-4b81-ab91-e58737380dc4,1,2,,,18.0,0.0,18.0,2024-01-01 10:18:19
cf7a5519-a6b8-4a33-9b81-88d430d8141a,3,4,,,21.5,0.0,21.5,2024-01-01 10:18:21
1279736c-0e3f-4cfd-a90e-ea30b2b5da4d,5,4,,,57.0,0.0,57.0,2024-01-01 10:18:22
42233d58-039b-410b-8fba-99369f95f41b,9,5,,,27.0,0.0,27.0,2024-01-01 10:18:24
fe3fb4ba-8bff-4075-a76b-07d1550b51f0,2,3,,,44.5,0.0,44.5,2024-01-01 10:18:26
dc9d1c19-9a5c-420b-8f2e-d2d6c495bfdd,3,2,,,44.0,0.0,44.0,2024-01-01 10:18:27
e1f0b8d1-5ec9-4fe8-8733-01d1d4669596,1,2,,,57.5,0.0,57.5,2024-01-01 10:18:29
95cbad11-32b1-409f-873d-04751aa3d0e2,8,3,,,21.0,0.0,21.0,2024-01-01 10:18:31
7c584653-7c11-494b-8ce7-291631e5be93,8,5,,,46.5,0.0,46.5,2024-01-01 10:18:32
3dc67bbe-752f-4dbe-839e-ce621ab157a4,3,4,,,16.0,0.0,16.0,2024-01-01 10:18:33
b23e5fbe-d5a8-48de-bdb4-7c90ac86c46d,9,4,,,19.0,0.0,19.0,2024-01-01 10:18:34
0bb40e26-1518-478e-b95e-00dadae54ff7,5,5,,,24.0,0.0,24.0,2024-01-01 10:18:35
0a35e2fc-4cbf-4e73-985d-e43042b95eff,8,4,,,7.0,0.0,7.0,2024-01-01 10:18:36
4c333e14-8c09-4f65-b11a-6a218d744233,5,1,,,45.0,0.0,45.0,2024-01-01 10:18:39
73adf6ee-da2a-413b-a99f-22a16a81fd9a,1,4,,,16.0,0.0,16.0,2024-01-01 10:18:41
47d710bb-2209-41a7-88f1-7cba40d1ce5e,2,2,,,20.0,0.0,20.0,2024-01-01 10:18:42
4dd51b14-85d2-4d17-9c29-d0fc4bacb41f,6,4,,,56.5,0.0,56.5,2024-01-01 10:18:44
dd8a0e20-ef91-410b-8109-9b2f0686657d,10,4,,,49.0,0.0,49.0,2024-01-01 10:18:45
9f6dd428-1e1b-427d-83e8-e59d5b7b2576,5,4,,,59.0,0.0,59.0,2024-01-01 10:18:46
9b00d6f9-e1c1-480e-91cb-977d16db112a,1,2,,,32.0,0.0,32.0,2024-01-01 10:18:47
0dfe59fb-c0bf-4f6f-b368-59d6ce747ed8,1,3,,,28.0,0.0,28.0,2024-01-01 10:18:49
a604a2c0-003a-4dba-a79c-e0b5c89f1531,7,1,,,46.0,0.0,46.0,2024-01-01 10:18:51
b70369ab-b439-4fc1-9fba-8ca338e2fbcb,5,5,,,15.0,0.0,15.0,2024-01-01 10:18:52
d47e7f0f-67a6-4626-9c9f-bd5b6a93a362,1,1,,,18.0,0.0,18.0,2024-01-01 10:18:54
28fbb3c6-b535-4726-bbd7-f5a4eca8b918,1,5,,,62.0,0.0,62.0,2024-01-01 10:18:55
fa9636df-88cd-41ff-9782-f572d6655d35,3,4,,,9.0,0.0,9.0,2024-01-01 10:18:57
8a4ffdbb-cde7-4c5a-9c74-fd9266478883,8,1,,,52.0,0.0,52.0,2024-01-01 10:19:01
4bedd5b3-3386-4c00-b5c6-e1be11abcf4f,8,4,,,21.0,0.0,21.0,2024-01-01 10:19:02
1f0cb80e-42d9-4578-90a6-e148771d6f7b,2,4,,,42.0,0.0,42.0,2024-01-01 10:19:03
fb6560d1-836a-4d37-9bb8-a87f5a8333f8,10,4,,10526.0,48.0,0.0,48.0,2024-01-01 10:19:06
33af43d2-57bd-4c71-a618-576e804a39a9,5,4,,,9.5,0.0,9.5,2024-01-01 10:19:08
95e2da93-ac83-48d5-809e-968dc5030fcf,8,5,,,42.0,0.0,42.0,2024-01-01 10:19:10
30f17faa-e02a-47a6-b827-b7bfdff6e8f0,1,2,,,34.0,0.0,34.0,2024-01-01 10:19:12
2c206b9c-4815-415e-bafb-87e65a43a97a,7,5,,,8.0,0.0,8.0,2024-01-01 10:19:14
53e155e8-9640-4238-81d1-85cfbe401741,7,1,,,6.0,0.0,6.0,2024-01-01 10:19:15
a366848e-333c-417d-b2e5-ea1d80c5f1a3,2,1,,,24.0,0.0,24.0,2024-01-01 10:19:16
88cd44ee-86a7-4d32-90c9-4f779719cf52,1,4,,,21.0,0.0,21.0,2024-01-01 10:19:17
dd703641-a995-4d9e-aa63-f4696d66494e,9,5,,,58.0,0.0,58.0,2024-01-01 10:19:20
